     MDM_AK/+1   34    0    0    1    1    1    7.2    0    0    0    0
     PS07_PS   53    0    0    0    0    0    0    0    0    0    0
      CCB_AK/-1   62    0    0    1    1    1    11.60    0    0    0    0
      WRH_AK/-1   65    0    0    1    1    1    12    0    0    0    0
      GLM_AK/+1   73    0    0    1    1    1    13.2    0    0    0    0
      MLY_AK/+1   86    0    0    1    1    1    15.6    0    0    0    0
     PS08_PS  110    0    0    1    1    1    0    0    0    0    0
     PS06_PS  110    0    0    1    1    1    0    0    0    0    0
      HDA_AK  111    0    0    1    1    1    0    0    0    0    0
      MCK_AK  133    0    0    0    0    0    0    0    0    0    0
     BPAW_AK  134    0    0    1    1    1    0    0    0    0    -2
      RND_AK  169    0    0    1    1    1    0    0    0    0    -2
      PPD_AK  173    0    0    1    1    1    0    0    0    0    -2
      TRF_AK  177    0    0    1    1    1    0    0    0    0    -2
      KTH_AK  180    0    0    1    1    1    0    0    0    0    -2
     PS09_PS  189    0    0    0    0    0    0    0    0   0    0
