   PS11_PS/1   19    0    0    0    0    0   4.57    0    0    0    0
   KLU_AK/-1   83    1    1    1    1    1  12.86    0    0    0    0
   PAX_AK/-1   83    1    1    1    1    1  12.42    0    0    0    0
     PS12_PS   88    1    1    1    1    1  13.51    0    0    0    0
   SCM_AK/-1   98    0    0    1    1    1  14.74    0    0    0    0
      DIV_AK  123    1    1    1    1    1   0.00    0    0    0    0
  MENT_AT/-1  127    1    1    1    1    1  19.37    0    0    0    0
    DHY_AK/1  129    1    1    1    1    1  19.10    0    0    0    0
   VMT_PS/-1  133    1    1    1    1    1  19.26    0    0    0    0
  PS10_PS/-1  133    1    1    1    1    1  20.42    0    0    0    0
   SAW_AK/-1  148    1    1    1    1    1  21.42    0    0    0    0
   BMR_AK/-1  151    0    0    1    1    1  21.97    0    0    0    0
   GLI_AK/-1  169    0    0    0    0    0  24.10    0    0    0    0
   KNK_AK/-1  174    0    0    1    1    1  25.48    0    0    0    0
   GHO_AK/-1  179    1    1    1    1    1  25.78    0    0    0    0
     EYAK_AK  187    0    0    1    1    1  27.68    0    0    0    0
     PS09_PS  190    0    0    1    1    0   0.00    0    0    0    0
      PMR_AT  196    1    1    1    1    1  27.65    0    0    0    0
    RND_AK/1  210    0    0    1    1    1  30.92    0    0    0    0
      RAG_AK  212    0    0    0    0    0   0.00    0    0    0    0
     BERG_AK  229    0    0    0    0    0   0.00    0    0    0    0
      MCK_AK  236    0    0    1    1    1  34.68    0    0    0    0
     KHIT_AK  237    0    0    1    1    1  35.06    0    0    0    0
     NICH_AK  239    0    0    0    0    0   0.00    0    0    0    0
     GRIN_AK  250    0    0    0    0    0   0.00    0    0    0    0
   RC01_AK/1  251    0    0    0    0    0  37.21    0    0    0    0
      HDA_AK  252    0    0    0    0    0  35.88    0    0    0    0
     ISLE_AK  253    0    0    0    0    0  36.10    0    0    0    0
     SUCK_AK  260    0    0    0    0    0   0.00    0    0    0    0
  PS08_PS/-1  265    0    0    1    1    1  37.34    0    0    0    0
     BGLC_AK  267    0    0    0    0    0   0.00    0    0    0    0
      FIB_AK  267    0    0    0    0    0   0.00    0    0    0    0
     KULT_AK  271    0    0    0    0    0   0.00    0    0    0    0
     BAGL_AK  271    0    0    0    0    0  38.86    0    0    0    0
    TRF_AK/1  273    0    0    0    0    0  39.10    0    0    0    0
    SSN_AK/1  281    0    0    1    1    1  41.12    0    0    0    0
   CCB_AK/-1  290    0    0    1    1    1  40.30    0    0    0    0
  IL31_IM/-1  290    0    0    0    0    0  40.07    0    0    0    0
