  PPLA_AK/-1   71    1    1    1    1    1  16.73    0    0    0    0
   TRF_AK/-1   74    1    1    1    1    1  16.90    0    0    0    0
   KTH_AK/-1   81    1    1    1    1    1  17.27    0    0    0    0
  CAST_AK/-1   92    1    1    0    0    0  17.92    0    0    0    0
    SKN_AK/1  102    1    1    0    0    1  19.03    0    0    0    0
   RND_AK/-1  117    1    1    1    1    1  20.92    0    0    0    0
   MCK_AK/-1  138    1    1    1    1    1  22.88    0    0    0    0
  BPAW_AK/-1  142    1    1    1    1    1  22.88    0    0    0    0
    SSN_AK/1  152    1    1    0    0    0  24.53    0    0    0    0
    GHO_AK/1  153    1    1    1    1    1  25.17    0    0    0    0
    PMR_AT/1  163    1    1    1    1    1  25.62    0    0    0    0
    SAW_AK/1  172    1    1    1    1    1  26.67    0    0    0    0
   DHY_AK/-1  176    1    1    1    1    1  27.07    0    0    0    0
   SPCP_AV/1  188    0    0    0    0    0  28.39    0    0    0    0
    KNK_AK/1  200    1    1    0    0    0  29.77    0    0    0    0
   RC01_AK/1  202    1    1    1    1    1  29.49    0    0    0    0
   SCM_AK/-1  212    1    1    1    1    1  31.19    0    0    0    0
   WRH_AK/-1  227    1    1    0    0    1  32.62    0    0    0    0
    MLY_AK/1  245    1    1    1    1    1  34.91    0    0    0    0
   CCB_AK/-1  251    1    1    1    1    1  35.35    0    0    0    0
   HDA_AK/-1  260    1    1    0    0    0  36.52    0    0    0    0
  PS10_PS/-1  263    1    1    0    0    0  37.96    0    0    0    0
     RDDF_AV  268    1    1    0    0    0  37.80    0    0    0    0
   MDM_AK/-1  269    1    1    1    1    1  37.73    0    0    0    0
  COLA_IU/-1  270    1    1    1    1    1  37.85    0    0    0    0
     RDJH_AV  271    0    0    0    0    0  38.63    0    0    0    0
   PAX_AK/-1  272    1    1    0    0    0  38.66    0    0    0    0
  PS08_PS/-1  274    1    1    1    1    1  38.18    0    0    0    0
     PS09_PS  280    1    1    0    0    0   0.00    0    0    0    0
   RDWB_AV/1  282    0    0    0    0    0  39.68    0    0    0    0
  PS11_PS/-1  288    0    0    0    0    0  40.89    0    0    0    0
  IL31_IM/-1  290    1    0    1    0    0  39.98    0    0    0    0
   GLM_AK/-1  293    0    0    0    0    0  40.70    0    0    0    0
   KLU_AK/-1  295    1    1    1    1    1  40.28    0    0    0    0
