      BWN_AK   40    0    0    0    0    0  95.95    0    0    0    0
      RND_AK   48    0    0    0    0    0  89.13    0    0    0    0
      WRH_AK   89    0    0    0    0    0  87.83    0    0    0    0
      KTH_AK   93    0    0    0    0    0  78.71    0    0    0    0
     BPAW_AK   96    0    0    0    0    0  87.08    0    0    0    0
      CCB_AK  112    0    0    0    0    0  72.56    0    0    0    0
      DHY_AK  121    0    0    0    0    0  71.98    0    0    0    0
      HDA_AK  125    0    0    0    0    0  67.70    0    0    0    0
     COLA_IU  133    0    0    1    1    1  67.46    0    0    0    0
      MDM_AK  134    0    0    0    0    0  65.74    0    0    0    0
     PS08_PS  138    0    0    1    1    1  65.36    0    0    0    0
     IL31_IM  152    0    0    0    0    0  64.75    0    0    0    0
     CAST_AK  153    0    0    0    0    0  64.62    0    0    0    0
      MLY_AK  156    0    0    0    0    0  63.54    0    0    0    0
     CHUM_AK  157    0    0    0    0    0  63.30    0    0    0    0
     PS09_PS  166    0    0    1    1    1   0.00    0    0    0    0
     PS07_PS  171    0    0    0    0    0   0.00    0    0    0    0
     PS10_PS  173    0    0    0    0    0   0.00    0    0    0    0
     PPLA_AK  184    0    0    1    1    1  61.86    0    0    0    0
   PAX_AK/-1  206    0    0    0    0    0  61.44    0    0    0    0
    SAW_AK/1  228    0    0    1    1    1  60.87    0    0    0    0
  PS06_PS/-1  229    0    0    0    0    0  59.90    0    0    0    0
      GHO_AK  229    0    0    0    0    0  60.23    0    0    0    0
      SKN_AK  239    0    0    0    0    0  59.34    0    0    0    0
   SCM_AK/-1  240    0    0    0    0    0  59.13    0    0    0    0
      PMR_AT  248    0    0    1    1    1  57.17    0    0    0    0
      DOT_AK  251    0    0    0    0    0  56.66    0    0    0    0
     PS11_PS  269    0    0    0    0    0  55.45    0    0    0    0
   KNK_AK/-1  271    0    0    1    1    1  55.71    0    0    0    0
    SSN_AK/1  275    0    0    0    0    0  53.87    0    0    0    0
   MENT_AT/1  288    0    0    0    0    0  53.80    0    0    0    0
