    TRF_AK/1   25    1    1    1    1    1  18.95    0    0    0    0
   KTH_AK/-1   35    1    1    0    0    0  19.06    0    0    0    0
  CAST_AK/-1   76    1    1    1    1    1  20.66    0    0    0    0
    RND_AK/1   88    1    1    1    1    1  21.76    0    0    0    0
  PPLA_AK/-1   91    0    0    1    1    1  21.96    0    0    0    0
    MCK_AK/1   97    1    1    1    1    1  22.42    0    0    0    0
  CHUM_AK/-1  109    1    1    1    1    1  22.92    0    0    0    0
    SKN_AK/1  152    1    1    1    1    1  26.92    0    0    0    0
    DHY_AK/1  164    1    1    1    1    1  28.46    0    0    0    0
      WRH_AK  181    1    1    1    1    1  29.66    0    0    0    0
    GHO_AK/1  189    1    1    1    1    1  30.94    0    0    0    0
    SAW_AK/1  201    1    1    1    1    1  31.84    0    0    0    0
    SSN_AK/1  202    1    1    1    1    1  32.36    0    0    0    0
    PMR_AT/1  202    1    1    1    1    1  31.89    0    0    0    0
   CCB_AK/-1  205    1    1    1    1    1  32.08    0    0    0    0
    HDA_AK/1  219    1    1    1    1    1  33.54    0    0    0    0
   MDM_AK/-1  220    1    1    1    1    1  33.70    0    0    0    0
  COLA_IU/-1  222    1    1    1    1    1  34.07    0    0    0    0
    SCM_AK/1  233    1    1    1    1    1  35.08    0    0    0    0
   PS08_PS/1  233    1    1    1    1    1  35.02    0    0    0    0
     SPCG_AV  233    1    1    1    1    1   0.00    0    0    0    0
    KNK_AK/1  235    1    1    1    1    1  35.56    0    0    0    0
    FIB_AK/1  236    1    1    1    1    1  36.48    0    0    0    0
   SPCP_AV/1  238    1    1    1    1    1  36.15    0    0    0    0
   SPNN_AV/1  239    1    1    0    0    0  36.27    0    0    0    0
   PS10_PS/1  242    1    1    1    1    1  37.48    0    0    0    0
     SPBG_AV  243    1    1    0    0    0   0.00    0    0    0    0
   SPCR_AV/1  246    1    1    0    0    0  36.83    0    0    0    0
   IL31_IM/1  246    1    0    1    0    0  36.43    0    0    0    0
   RC01_AK/1  248    1    1    1    1    1  36.67    0    0    0    0
   PS09_PS/1  250    1    1    1    1    1  37.41    0    0    0    0
     PS07_PS  253    0    0    0    0    0   0.00    0    0    0    0
    PAX_AK/1  261    1    1    1    1    0  38.72    0    0    0    0
   TTA_AT/-1  276    1    1    1    1    1  39.59    0    0    0    0
  PS06_PS/-1  290    1    1    1    1    1  41.64    0    0    0    0
   PS11_PS/1  294    1    1    1    1    1  42.73    0    0    0    0
    PWL_AK/1  294    1    1    1    1    1  42.15    0    0    0    0
