20141106154655115.AV.IVE..BH   15    0    0    0    0    0   0.00    0    0    0    0
20141106154655115.AV.RDWB..BH/-1   58    1    1    0    0    0  21.01    0    0    0    0
20141106154655115.AV.NCT..BH/-1   64    1    1    0    0    0  21.27    0    0    0    0
20141106154655115.AV.RDJH..BH/1   70    1    1    0    0    0   21.40    0    0    0    0
20141106154655115.AV.AU22..BH/1   72    1    1    0    0    0  21.55    0    0    0    0
20141106154655115.AV.RDDF..BH/-1   73    1    1    0    0    0  21.55    0    0    0    0
20141106154655115.AV.AUCH..BH/1   73    1    1    0    0    0  21.79    0    0    0    0
20141106154655115.AK.HOM..BH/1  100    1    1    1    1    1  23.76    0    0    0    0
20141106154655115.AK.CNP..BH/1  127    1    1    1    1    1  25.55    0    0    0    0
20141106154655115.AK.BRLK..BH/1  136    1    1    1    1    1  26.47    0    0    0    0
20141106154655115.AK.CAPN..BH/  145    0    0    0    0    0  28.47    0    0    0    0
20141106154655115.AV.SPCR..BH/-1  145    1    1    0    0    0  26.99    0    0    0    0
20141106154655115.AK.BRSE..BH/1  146    1    1    1    1    1  27.18    0    0    0    0
20141106154655115.AV.SPBG..BH/-1  148    1    1    0    0    0  27.63    0    0    0    0
20141106154655115.AV.SPCN..BH/-1  148    1    1    0    0    0  27.44    0    0    0    0
20141106154655115.AV.SPCP..BH  153    0    0    0    0    0  27.99    0    0    0    0
20141106154655115.AV.SPNN..BH/-1  154    1    1    0    0    0  28.07    0    0    0    0
20141106154655115.AV.SPCG..BH/-1  158    1    1    0    0    0  28.20    0    0    0    0
20141106154655115.AT.SVW2..BH/-1  177    1    1    1    1    1  29.27    0    0    0    0
20141106154655115.AK.SLK..BH/1  179    1    1    1    1    1  29.73    0    0    0    0
20141106154655115.TA.O22K..BH/1  204    1    1    1    1    1  32.40    0    0    0    0
20141106154655115.AK.FIRE..BH/1  210    0    0    0    0    0   33    0    0    0    0
20141106154655115.AK.SSN..BH/-1  213    1    1    0    0    0  33.35    0    0    0    0
20141106154655115.AK.SWD..BH/1  214    1    1    1    1    1  33.44    0    0    0    0
20141106154655115.AV.KAKN..BH/-1  216    1    1    0    0    0  33.60    0    0    0    0
20141106154655115.AV.KABU..BH/-1  225    1    1    0    0    0  34.76    0    0    0    0
20141106154655115.AK.RC01..BH/-1  229    1    1    1    1    1  34.47    0    0    0    0
20141106154655115.AK.SKN..BH/-1  239    1    1    0    0    0  35.93    0    0    0    0
20141106154655115.II.KDAK..BH/1  252    1    1   0    0    0  35.84    0    0    0    0
20141106154655115.AT.PMR..BH/1  287    1    1   1    1    1  39.90    0    0    0    0
20141106154655115.AK.PWL..BH/1  289    1    1    0    0    1  40.39    0    0    0    0
20141106154655115.AK.KNK..BH/-1  306    1    1    0    0    0  42.30    0    0    0    0
20141106154655115.AK.GHO..BH/-1  307    1    1    0    0    0  42.37    0    0    0    0
20141106154655115.AT.OHAK..BH/-1  311    1    1    0    0   0  42.23    0    0    0    0
20141106154655115.AK.CUT..BH  312    1    1    0    0    0  43.58    0    0    0    0
20141106154655115.AK.PPLA..BH/-1  327    1    1    1    1    1  46.37    0    0    0    0
20141106154655115.AK.SAW..BH/-1  335    1    1    0    0    0  45.49    0    0    0    0
20141106154655115.AK.GLI..BH/1  354    1    1    0    0    0  48.26    0    0    0    0
20141106154655115.AT.TTA..BH  356    0    0    0   0    0  48.63    0    0    0    0
20141106154655115.AK.FID..BH/1  377    1    1    1    1    1  51.63    0    0    0    0
20141106154655115.AK.HIN..BH/1  379    1    1    0    0    0  51.39    0    0    0    0
20141106154655115.AK.SCM..BH/-1  381    1    1   1    1    1  51.03    0    0    0    0
20141106154655115.AK.SII..BH/-1  388    0    0    0    0    0  51.19    0    0    0    0
20141106154655115.AK.WAT3..BH  391    0    0    0    0    0  52.59    0    0    0    0
20141106154655115.AK.WAT7..HH/-1  394    1    1    1    1    1  52.51    0    0    0    0
20141106154655115.TA.Q23K..BH/1  396    0    0    0    0    0  53.33    0    0    0    0
20141106154655115.AT.MID..BH/1  396    0    0    0    0    0  53.37    0    0    0    0
20141106154655115.PS.VMT..BH/1  398    1    1    0    0    0   53.47    0    0    0    0
20141106154655115.AK.WAT1..HH/-1  403    1    1    0    0    0  53.70    0    0    0    0
20141106154655115.AK.WAT6..BH/-1  413    1    1    1    1    1  54.69    0    0    0    0
20141106154655115.AK.WAT2..BH/-1  413    1    1    0    0    0  54.97    0    0    0    0
20141106154655115.AK.KTH..BH/1  414   1    1    0    0    0  55.17    0    0    0    0
20141106154655115.AK.TRF..BH/1  415    1    1    0   0    0  55.43    0    0    0    0
20141106154655115.AK.EYAK..BH/1  421    1   1   0    0    0  56.37    0    0    0    0
20141106154655115.AK.WAT4..BH/-1  424    1    1    0    0    0  56.07    0    0    0    0
20141106154655115.AK.DIV..BH/-1  430    1    1    0    0    0  57.18    0    0    0    0
20141106154655115.AK.WAT5..BH/-1  433    1   1    0    0    1  57.35    0    0    0    0
20141106154655115.AK.KLU..BH  434    0    0    0    0    0  57.37    0    0    0    0
20141106154655115.AK.CHUM..BH  434    0   0    0    0    0  57.80    0    0    0    0
20141106154655115.AK.RND..BH/-1  445    1    1    1    1    1  58.43    0    0    0    0
20141106154655115.TA.M24K..BH/-1  449   1   1    1    1    1  59.66    0    0    0    0
20141106154655115.AK.SGA..BH  451    0    0    0    0    0  59.68    0    0    0    0
20141106154655115.AK.DHY..BH/-1  464    1    1    0    0    0  60.93    0    0    0    0
20141106154655115.AK.BPAW..BH  471    0    0    0    0    0  61.50    0    0    0    0
20141106154655115.PS.PS12..BH  473    0    0    0    0    0  62.27    0    0    0    0
20141106154655115.AK.MCK..BH  473    1    1    1    1    1  62.13    0    0    0    0
20141106154655115.AK.GOAT..BH  477    0    0    0    0    0  63.31    0    0    0    0
20141106154655115.AK.RAG..BH/1  479    0    0    0    0    0 63.19    0    0    0    0
20141106154655115.PS.PS11..BH  480    0    0    0    0    0   63.70    0    0    0    0
20141106154655115.AK.CHI..BH  487    0    0    0    0    0  62.40    0    0    0    0
20141106154655115.AK.BMR..BH  489    0    0    0    0    0  64.10    0    0    0    0
20141106154655115.AK.KAI..BH  495    0    0    0    0    0  65.53    0    0    0    0
