      20151202100525798.AK.SCM..BH   15    1    1    1    1    1 5.9420    0    0    0    0 
      20151202100525798.AK.SAW..BH   58    1    1    1    1    1 9.5470    0    0    0    0 
      20151202100525798.AK.KNK..BH   71    1    1    1    1    1 11.6300    0    0    0    0 
      20151202100525798.AK.KLU..BH   75    1    1    1    1    1 11.7700    0    0    0    0 
      20151202100525798.AK.GHO..BH   88    1    1    1    1    1 13.5050    0    0    0    0 
      20151202100525798.AK.GLI..BH   92    1    1    1    1    1 14.3580    0    0    0    0 
      20151202100525798.AT.PMR..BH  100    1    1    1    1    1 15.0210    0    0    0    0 
     20151202100525798.AK.WAT6..BH  101    1    1    1    1    1 14.6120    0    0    0    0 
      20151202100525798.AK.DIV..BH  102    1    1    1    1    1 14.8500    0    0    0    0 
      20151202100525798.AK.PWL..BH  110    1    1    1    1    1 16.9030    0    0    0    0 
      20151202100525798.AK.FID..BH  114    1    1    1    1    1 17.4800    0    0    0    0 
     20151202100525798.ZE.GOOS..HH  142    1    1    1    1    1 21.0000    0    0    0    0 
     20151202100525798.AK.RC01..BH  149    1    1    1    1    1 22.3200    0    0    0    0 
     20151202100525798.AK.WAT7..BH  151    1    1    1    1    1 21.3100    0    0    0    0 
      20151202100525798.AK.DHY..BH  153    1    1    1    1    1 21.7500    0    0    0    0 
     20151202100525798.ZE.HOPE..HH  155    1    1    1    1    1 22.0000    0    0    0    0 
      20151202100525798.AK.BMR..BH  164    1    1    1    1    1 23.2980    0    0    0    0 
      20151202100525798.AK.PAX..BH  169    1    1    1    1    1 23.9300    0    0    0    0 
     20151202100525798.AK.FIRE..BH  170    0    0    1    1    1 25.6850    0    0    0    0 
      20151202100525798.AK.SGA..BH  171    1    1    0    0    0 24.8520    0    0    0    0 
      20151202100525798.AK.CUT..BH  176    1    1    1    1    0 25.4220    0    0    0    0 
     20151202100525798.AK.GOAT..BH  185    1    1    1    1    1 26.3970    0    0    0    0 
      20151202100525798.AK.GLB..BH  185    1    1    1    1    1 25.9500    0    0    0    0 
     20151202100525798.ZE.WHIP..HH  198    0   0    0    0   0 28.0000    0    0    0    0 
      20151202100525798.AK.RAG..BH  202    1    1    1    1    0 28.5990    0    0    0    0 
     20151202100525798.ZE.MPEN..HH  204    0    0    0    0    0 0.0000    0    0    0    0 
      20151202100525798.AK.RND..BH  207    1    1    1    1    1 29.2700    0    0    0    0 
      20151202100525798.AK.SLK..BH  207    1    1    1    1    1 29.3190    0    0    0    0 
     20151202100525798.AK.VRDI..BH  210    1    1    1    1    1 29.1680    0    0    0    0 
      20151202100525798.AK.SWD..BH  214    1    1    1    1    1 29.9140    0    0    0    0 
      20151202100525798.AK.HMT..BH  222    1    1    1    1    1 30.9260    0    0    0    0 
     20151202100525798.ZE.BING..HH  228    1    1    1    1    1 31.8410    0    0    0    0 
     20151202100525798.ZE.JUDD..HH  228    0    0    0    0    0 31.8410    0    0    0    0 
     20151202100525798.AK.MCAR..BH  228    1    1    1    1    1 31.8410    0    0    0    0 
     20151202100525798.AT.MENT..BH  230    1    1    1    1    1 31.7170    0    0    0    0 
     20151202100525798.ZE.CONG..HH  232    0    0    0    0    0 33.4560    0    0    0    0 
     20151202100525798.AK.CAPN..BH  233   0   0    0    0    0 33.6470    0    0    0    0 
     20151202100525798.AK.BERG..BH  241    0   0    1    1    1 32.8700    0    0    0    0 
     20151202100525798.AK.NICH..BH  242    0    0    0    0    0 33.5550    0    0    0    0 
      20151202100525798.AK.MCK..BH  242    0    0    1    1    1 34.1700    0    0    0    0 
     20151202100525798.ZE.NSKI..HH  245    0    0    0    0    0 33.9000    0    0    0    0 
      20151202100525798.AK.CRQ..BH  247    1    1    1    1    1 33.6880    0    0    0    0 
     20151202100525798.ZE.SOLD..HH  248    1    1    1    1    1 33.70000    0    0    0    0 
      20151202100525798.AK.TRF..BH  250    1    1    1    1    1 34.7300    0    0    0    0 
      20151202100525798.AK.KAI..BH  251    0   0    0    0    0 34.3360    0    0    0    0 
     20151202100525798.AV.SPCG..BH  258    1    1    0    0    0 36.0330    0    0    0    0 
     20151202100525798.AK.KHIT..BH  258    0    0    1    1    1 35.5530    0    0    0    0 
      20151202100525798.AT.MID..BH  258    0    0    1    1    1 35.6240    0    0    0    0 
     20151202100525798.AK.RIDG..BH  259    1    1    1    1    1 35.8700    0    0    0    0 
      20151202100525798.AK.TGL..BH  260    1    1    1    1    1 35.3750    0    0    0    0 
     20151202100525798.ZE.LTUX..HH  261    1    1    1    1    1 35.2500    0    0    0    0 
     20151202100525798.AK.SUCK..BH  262    0    0    0    0    0 35.2060    0    0    0    0 
     20151202100525798.AK.PTPK..BH  262    1    1    1    1    1 36.0500    0    0    0    0 
     20151202100525798.ZE.SALA..HH  262    0    0    0    0    0 36.0502    0    0    0    0 
     20151202100525798.AK.GRIN..BH  265    1    1    1    1    1 36.3880    0    0    0    0 
     20151202100525798.ZE.LTUY..HH  266    1    1    1    1    1 36.47000    0    0    0    0 
     20151202100525798.AV.SPCN..BH  268    1    1    0   0    0 36.8590    0    0    0    0 
     20151202100525798.AV.SPCR..BH  270    0    0    0    0    0 0.0000    0    0    0    0 
      20151202100525798.AK.DOT..BH  272    0    0    1    1    1 37.0100    0    0    0    0 
      20151202100525798.AK.BAL..BH  273    0    0    1    1    1 36.8700    0    0    0    0 
      20151202100525798.AK.WAX..BH  276    0    0    1    1    1 37.2190    0    0    0    0 
     20151202100525798.AK.KIAG..BH  276    0    0    1    1    1 37.3200    0    0    0    0 
     20151202100525798.AV.SPBG..BH  277    0    0    0    0    0 0.0000    0    0    0    0 
     20151202100525798.ZE.CLAM..HH  277    0    0    0    0   0 37.5100    0    0    0    0 
     20151202100525798.AK.BGLC..BH  278    0    0    1    1    1 38.6010    0    0    0    0 
      20151202100525798.AK.KTH..BH  279    1    1    1    1    1 38.5500    0    0    0    0 
     20151202100525798.ZE.KALN..HH  283    0    0    0    0    0 38.9500    0    0    0    0 
     20151202100525798.AK.PPLA..BH  288    1    1    1    1    1 39.2300    0    0    0    0 
     20151202100525798.AK.BRSE..BH  289    1    1    1    1    1 39.5140    0    0    0    0 
     20151202100525798.AK.ISLE..BH  292    1    1    1    1    1 39.0430    0    0    0    0 
      20151202100525798.AK.SSP..BH  293    0   0    1    1    1 39.8500    0    0    0    0 
      20151202100525798.AK.BWN..BH  294    0    0    1    1    1 40.2470    0    0    0    0 
     20151202100525798.AK.BRLK..BH  294    1    1    1    1    1 39.9900    0    0    0    0 
     20151202100525798.ZE.KALS..HH  300    0    0    0    0    0 40.301    0    0    0    0 
     20151202100525798.ZE.NNIL..HH  301    0    0    0   0    1 40.590    0    0    0    0 
      20151202100525798.AK.HDA..BH  302    0    0    1    1    1 40.7390    0    0    0    0 
     20151202100525798.AK.SCRK..BH  303    0    0    1    1    1 40.7130    0    0    0    0 
     20151202100525798.AK.BARN..BH  308    0    0    1    1    1 41.4500    0    0    0    0 
     20151202100525798.AK.BAGL..BH  310    0    0    1    1    1 41.2700    0    0    0    0 
      20151202100525798.AK.WRH..BH  312    1    1    1    1    1 41.6900    0    0    0    0 
     20151202100525798.AK.CAST..BH  313    1    1    1    1    1 41.790    0    0    0    0 
     20151202100525798.AK.GRNC..BH  315    0    0   0    0    0 0.0000    0    0    0    0 
      20151202100525798.AK.CYK..BH  316    0    0    0    0    0 42.2500    0    0    0    0 
     20151202100525798.AV.RDDF..BH  317    0    0    0    0    0 42.4820    0    0    0    0 
     20151202100525798.AV.RDJH..BH  323    0    0    0    0    0 43.1000    0    0    0    0 
      20151202100525798.AK.CNP..BH  326    1    1    1    1    1 43.8480    0    0    0    0 
      20151202100525798.AK.CTG..BH  327    1    1    1    1    1 43.9700    0    0    0    0 
     20151202100525798.AK.BPAW..BH  328    1    1    1    1    1 43.8900    0    0    0    0 
      20151202100525798.AK.CCB..BH  329    1    1    1    1    1 43.6880    0    0    0    0 
     20151202100525798.AV.RDWB..BH  330    1    1    0    0    0 44.2020    0    0    0    0 
      20151202100525798.AV.RED..BH  330    1    1    0    0    0 44.1420    0    0    0    0 
      20151202100525798.AV.NCT..BH  331    1    1    0    0    0 44.3420    0    0    0    0 
      20151202100525798.AK.HOM..BH  331    1    1    1    1    1 45.0250    0    0    0    0 
     20151202100525798.XV.FAPT..HH  331    0    0    1    1    1 45.0250    0    0    0    0 
      20151202100525798.AK.YAH..BH  333    0    0    1    1    1 44.3720    0    0    0    0 
     20151202100525798.AK.MESA..BH  334    0   0    1    1    1 44.7900    0    0    0    0 
     20151202100525798.XV.FNN1..HH  335    0    0    0    0    0 45.0120    0    0    0    0 
     20151202100525798.AK.NEA2..BH  335    0    0   1    1    1 44.4690    0    0    0    0 
     20151202100525798.XV.FPAP..HH  338    0    0    1    1    1 44.9020    0    0    0    0 
     20151202100525798.XV.FNN2..HH  339    0    0    0    0    0 45.3640    0    0    0    0 
     20151202100525798.XV.FTGH..HH  343    0    0    1    1    1 45.3420    0    0    0    0 
     20151202100525798.XV.F1TN..HH  343    0    0    0    0   0 46.1120    0    0    0    0 
     20151202100525798.ZE.HLC3..HH  346    0    0    1    1    1 46.3500    0    0    0    0 
