     20160209211713603.AV.ILSW..BH   24    1    1    1    1    1 14.4850    0    0    0    0 
     20160209211713603.AV.AU22..BH   52    0    0    0    0    0 15.9170    0    0    0    0 
      20160209211713603.AV.AUQ..BH   55    0    0    0    0    0 16.2370    0    0    0    0 
     20160209211713603.AV.AUSS..BH   55    0    0    0    0    0 16.2240    0    0    0    0 
     20160209211713603.AV.AUWS..BH   55    0    0    0    0    0 16.2370    0    0    0    0 
     20160209211713603.AV.AUJA..BH   56    0    0    0    0    0 16.25    0    0    0    0 
     20160209211713603.AV.AUSB..BH   57    1    1    0    0    0 16.3810    0    0    0    0 
      20160209211713603.AV.RED..BH   71    1    1    1    1    1 16.9570    0    0    0    0 
      20160209211713603.AK.HOM..BH   76    1    1    1    1    0 17.6650    0    0    0    0 
     20160209211713603.AV.RDWB..BH   78    1    1    0    0    0 17.5170    0    0    0    0 
     20160209211713603.ZE.NNIL..HH   79    1    1    0    0   0 17.620    0    0    0    0 
     20160209211713603.ZE.KALS..HH   81    0    0    0    0    0 17.920    0    0    0    0 
      20160209211713603.AV.NCT..BH   86    1    1    0   0    0 18.1170    0    0    0    0 
     20160209211713603.AV.RDJH..BH   90    1    1    0    0    0 18.4770    0    0    0    0 
     20160209211713603.AV.RDDF..BH   91    1    1    0    0    0 18.5570    0    0    0    0 
     20160209211713603.ZE.HLC3..HH   92    1    1    0    0    0 18.7000    0    0    0    0 
     20160209211713603.ZE.KALN..HH   99    0    0    0    0    0 19.100    0    0    0    0 
     20160209211713603.ZE.CLAM..HH  101    1    1    1    1    1 19.35    0    0    0    0 
      20160209211713603.AK.CNP..BH  102    1    1    1    1    1 19.5220    0    0    0    0 
     20160209211713603.ZE.LTUY..HH  114    1    1    1    1    1 20.490    0    0    0    0 
     20160209211713603.AK.BRLK..BH  116    1    1    1    1    1 20.7850    0    0    0    0 
     20160209211713603.ZE.HLC5..HH  121    1    1    1    1    1 21.20    0    0    0    0 
     20160209211713603.ZE.LTUX..HH  123    0    0    1    1    1 21.4    0    0    0    0 
     20160209211713603.AK.BRSE..BH  125    1    1    1    1    1 21.5160    0    0    0    0 
     20160209211713603.ZE.SALA..HH  127    0    0    0    0    0 21.7    0    0    0    0 
     20160209211713603.ZE.SOLD..HH  129    0    0    1    1    1 22    0    0    0    0 
     20160209211713603.ZE.NSKI..HH  135    0    0    0    0    0 24    0    0    0    0 
     20160209211713603.AK.CAPN..BH  148    0    0    0    0    0 25.7250    0    0    0    0 
     20160209211713603.ZE.BING..HH  150    0    0    0    0    0 25.8    0    0    0    0 
     20160209211713603.ZE.WFLS..HH  159    1    1    1    1    1 25.9    0    0    0    0 
     20160209211713603.AV.SPCN..BH  166    1    1    0    0    0 26.0370    0    0    0    0 
     20160209211713603.ZE.CONG..HH  166    1    1    0    0    0 26.0370    0    0    0    0 
     20160209211713603.AV.SPBG..BH  167    0    0    0    0    0 26.2970    0    0    0    0 
      20160209211713603.AK.SLK..BH  172    1    1    1    1    1 26.0650    0    0    0    0 
     20160209211713603.ZE.MPEN..HH  173    0    0    0    0    0 0.0000    0    0    0    0 
     20160209211713603.AV.SPCG..BH  175    0    0    0    0    0 27.0770    0    0    0    0 
     20160209211713603.AV.SPNN..BH  176    1    1    0    0    0 27.2370    0    0    0    0 
     20160209211713603.ZE.WFLW..HH  177    1    1    0    0    1 27.390    0    0    0    0 
     20160209211713603.ZE.WHIP..HH  184    0    0    0    0    0 0.0000    0    0    0    0 
      20160209211713603.AK.SWD..BH  200    1    1    0    0    1 28.9050    0    0    0    0 
     20160209211713603.AV.KAKN..BH  205    0    0    0    0    0 0.0000    0    0    0    0 
     20160209211713603.AT.SVW2..BH  207    1    1    0    0    1 29.8370    0    0    0    0 
     20160209211713603.ZE.JUDD..HH  213    1    1    1    1    0 31.560    0    0    0    0 
     20160209211713603.AK.FIRE..BH  214    0    0    0    0    0 31.7860    0    0    0    0 
     20160209211713603.ZE.HOPE..HH  222    1    1    0    0    1 31.87    0    0    0    0 
   20160209211713603.II.KDAK.10.BH  225    1    1    1    1    1 32    0    0    0    0 
   20160209211713603.II.KDAK.00.BH  225    1    1    0    0    0 32    0    0    0    0 
     20160209211713603.AK.RC01..BH  229    1    1    1    1    1 32.6370    0    0    0    0 
     20160209211713603.ZE.GOOS..HH  247    1    1    0    0    1 36.0   0    0    0    0 
      20160209211713603.AK.PWL..BH  282    1    1    1    1    1 38.0650    0    0    0    0 
     20160209211713603.AT.OHAK..BH  287    1    1    0    0    0 38.4970    0    0    0    0 
      20160209211713603.AT.PMR..BH  290    1    1    1    1    1 38.8770    0    0    0    0 
      20160209211713603.AK.KNK..BH  306    1    1    1    1    1 40.9050    0    0    0    0 
      20160209211713603.AK.GHO..BH  312    1    1    1    1    1 41.6360    0    0    0    0 
      20160209211713603.AK.CUT..BH  326    0    0    0    0    0 43.5970    0    0    0    0 
      20160209211713603.AK.SAW..BH  338    0    0    1    1    1 44.6250    0    0    0    0 
      20160209211713603.AK.GLI..BH  346    0    0    1    1    1 44.8910    0    0    0    0 
     20160209211713603.AK.PPLA..BH  349    1    1    1    1    1 47.5850    0    0    0    0 
      20160209211713603.AK.SII..BH  367    0    0    0    0    0 47.7140    0    0    0    0 
      20160209211713603.AK.FID..BH  368    0    0    1    1    1 48.0850    0    0    0    0 
      20160209211713603.AT.MID..BH  376    0    0    0    0    0 49.8390    0    0    0    0 
      20160209211713603.AK.SCM..BH  382    0    0    1    1    1 49.9850    0    0    0    0 
      20160209211713603.AT.TTA..BH  386    0    0    0    0    0 50.8170    0    0    0    0 
