      20150706005033729.AK.CUT..BH   41    0    0    0    0    0 11.2130    0    0    0    0 
      20150706005033729.AK.SKN..BH   42    1    1    1    1    1 11.0270    0    0    0    0 
      20150706005033729.AK.SSN..BH   74    1    1    1    1    1 14.0980    0    0    0    0 
      20150706005033729.AK.GHO..BH  106    1    1    1    1    1 17.5240    0    0    0    0 
      20150706005033729.AT.PMR..BH  106    1    1    1    1    1 16.9910    0    0    0    0 
     20150706005033729.AK.PPLA..BH  112    0    0    1    1    1 18.0520    0    0    0    0 
     20150706005033729.ZE.BULG..HH  113    1    1    1    1    1 18.0270    0    0    0    0 
     20150706005033729.AV.SPCG..BH  114    1    1    0    0    1 18.0280    0    0    0    0 
     20150706005033729.AK.FIRE..BH  114    0    0    1    1    1 19.3330    0    0    0    0 
     20150706005033729.AV.SPCP..BH  120    1    1    1    1    0 18.9810    0    0    0    0 
     20150706005033729.ZE.CONG..HH  123    1    1    1    1    1 19.322    0    0    0    0 
     20150706005033729.AV.SPCN..BH  125    1    1    1   1    0 19.5440    0    0    0    0 
     20150706005033729.AK.WAT7..BH  127    1   1    1    1    1 19.9650    0    0    0    0 
     20150706005033729.AV.SPCR..BH  128    1    1    0    0    0 19.9650    0    0    0    0 
     20150706005033729.AV.SPBG..BH  128    0    0    0    0    0 19.9650    0    0    0    0 
     20150706005033729.AK.RC01..BH  129    0    0    1    1    1 19.7280    0    0    0    0 
     20150706005033729.ZE.WHIP..HH  130    1    1    0    0    1 19.900    0    0    0    0 
      20150706005033729.AK.SAW..BH  134    1    1    1    1    1 20.4810    0    0    0    0 
     20150706005033729.AK.WAT1..HH  139    1    1    1    1    1 21.4270    0    0    0    0 
      20150706005033729.AK.KNK..BH  147    1    1    1    1    1 21.8850    0    0    0    0 
      20150706005033729.AK.TRF..BH  149    1    1    1    1    1 22.5440    0    0    0    0 
     20150706005033729.AK.CAPN..BH  153    1    1    1    1    1 24.0980    0    0    0    0 
     20150706005033729.ZE.HOPE..HH  154    1    1    1    1    1 24.1    0    0    0    0 
     20150706005033729.ZE.MPEN..HH  156    0    0    0    0    0 0.0000    0    0    0    0 
      20150706005033729.AK.KTH..BH  159    1    1    1    1    1 24.220    0    0    0    0 
     20150706005033729.ZE.SALA..HH  162    1    1    1    1    1 24.400    0    0    0    0 
     20150706005033729.ZE.NSKI..HH  166    1    1    1    1    1 24.400    0    0    0    0 
     20150706005033729.AK.WAT6..BH  166    0    0    1    1    1 24.6510    0    0    0    0 
      20150706005033729.AK.RND..BH  173    1    1    1    1    1 25.0730    0    0    0    0 
     20150706005033729.ZE.BING..HH  180    1    1    1    1    1 25.67    0    0    0    0 
      20150706005033729.AK.SLK..BH  183    1    1    1    1    1 25.9    0    0    0    0 
      20150706005033729.AK.SCM..BH  184    1    1    1    1    1 26.2340    0    0    0    0 
     20150706005033729.ZE.SOLD..HH  186    1    1    1    1    1 26.400    0    0    0    0 
     20150706005033729.ZE.KALN..HH  191    1    1    0    0    0 26.550    0    0    0    0 
      20150706005033729.AK.PWL..BH  193    1    1    1    1    1 26.6870    0    0    0    0 
     20150706005033729.AV.RDDF..BH  199    1    1    1    1    0 28.2040    0    0    0    0 
      20150706005033729.AK.MCK..BH  202    1    1    1    1    1 28.8460    0    0    0    0 
     20150706005033729.ZE.HARR..HH  208    1    1    1    1    0 29.500    0    0    0    0 
      20150706005033729.AV.NCT..BH  209    1    1    0    0    0 29.5670    0    0    0    0 
     20150706005033729.ZE.KALS..HH  209    0    0    0    0    0 26.5670    0    0    0    0 
     20150706005033729.AK.CHUM..BH  210    0    0    1    1    1 29.6280    0    0    0    0 
     20150706005033729.ZE.CLAM..HH  213    1    1    1    1    1 29.80    0    0    0    0 
     20150706005033729.ZE.LTUY..HH  213    1    1    1    1    1 29.80    0    0    0    0 
     20150706005033729.AV.RDSO..BH  214    1    1    1    1    0 29.84    0    0    0    0 
      20150706005033729.AV.RED..BH  218    1    1    1    1    0 30.0    0    0    0    0 
     20150706005033729.ZE.LTUX..HH  220    1    1    1    1    1 30.2    0    0    0    0 
     20150706005033729.AK.BPAW..BH  220    1    1    1    1    1 30.4700    0    0    0    0 
     20150706005033729.ZE.LTUW..HH  234    1    1    1    1    1 31.50    0    0    0    0 
     20150706005033729.ZE.NNIL..HH  237    1    1    0    0    0 31.7    0    0    0    0 
      20150706005033729.AK.SWD..BH  237    1    1    1    1    1 31.7    0    0    0    0 
      20150706005033729.AK.BWN..BH  240    1    1    1    1    1 32.09    0    0    0    0 
      20150706005033729.AK.GLI..BH  241    0    0    1    1    1 32.2770    0    0    0    0 
     20150706005033729.ZE.HOLG..HH  262    1    1    0    0    0 34.8    0    0    0    0 
      20150706005033729.AV.ILW..BH  263    0    0    0    0   0 0.0000    0    0    0    0 
      20150706005033729.AV.IVE..BH  264    0    0    0    0    0 36.3840    0    0    0    0 
     20150706005033729.AK.BRLK..BH  265    0    0   1    1    1 36.400    0    0    0    0 
     20150706005033729.AK.BRSE..BH  266    0    0    1    1    1 36.45    0    0    0    0 
      20150706005033729.AK.KLU..BH  266    0    0    1    1    1 36.45    0    0    0    0 
      20150706005033729.AK.FID..BH  273    0    0    1    1    1 37.00    0    0    0    0 
      20150706005033729.AK.HOM..BH  279    1    1    1    1    1 37.4    0    0    0    0 
     20150706005033729.AT.SVW2..BH  280    1    1    0    0    0 37.4700    0    0    0    0 
      20150706005033729.AT.TTA..BH  283    1    1    0    0    0 38.1110    0    0    0    0 
     20150706005033729.AK.NEA2..BH  288    1    1    1    1    1 38.3230    0    0    0    0 
      20150706005033729.AK.DIV..BH  288    1    1    1    1    1 38.3230    0    0    0    0 
      20150706005033729.AK.PAX..BH  289    1    1    0    0    1 38.90    0    0    0    0 
     20150706005033729.XV.FPAP..HH  289    1    1    1    1    1 38.90    0    0    0    0 
      20150706005033729.AK.CNP..BH  291    1    1    1    1    1 40.7530    0    0    0    0 
