     20160220000032337.AV.AU22..BH   33    0    0    0    0    0 15    0    0    0    0 
     20160220000032337.AV.AUSS..BH   35    0    0    0    0    0 16.6390    0    0    0    0 
      20160220000032337.AV.AUQ..BH   35    0    0    0    0    0 16.7630    0    0    0    0 
     20160220000032337.AV.AUWS..BH   35    0    0    0    0    0 16.7630    0    0    0    0 
     20160220000032337.AV.ILSW..BH   37    0    0    0    0    0 16.5310    0    0    0    0 
     20160220000032337.AV.AUJA..BH   37    0    0    0    0    0 16.5310    0    0    0    0 
     20160220000032337.AV.AUSB..BH   38    0    0    0    0    0 16.6630    0    0    0    0 
      20160220000032337.AV.RED..BH   89    1    1    0    0    0 19.6430    0    0    0    0 
      20160220000032337.AK.HOM..BH   91    0    0    1    1    1 19.9910    0    0    0    0 
     20160220000032337.AV.RDSO..BH   93    0    0    0    0    0 0.0000    0    0    0    0 
     20160220000032337.AV.RDWB..BH   95    1    1    0    0    0 20.1430    0    0    0    0 
     20160220000032337.ZE.NNIL..HH  100    0    0    0    0    0 20.5    0    0    0    0 
      20160220000032337.AV.NCT..BH  102    1    1    0    0    0 20.7030    0    0    0    0 
     20160220000032337.ZE.KALS..HH  102    0    0    0  0    0 20.7030    0    0    0    0 
     20160220000032337.ZE.HLC3..HH  105    1    1    0    0    0 20.91    0    0    0    0 
     20160220000032337.AV.RDJH..BH  107    1    1    0    0    0 21.1830    0    0    0    0 
     20160220000032337.AV.RDDF..BH  109    1    1    0    0    0 21.2630    0    0    0    0 
      20160220000032337.AK.CNP..BH  115    1    1    1    1    1 21.6510    0    0    0    0 
     20160220000032337.ZE.KALN..HH  121    0    0    0    0    0 22    0    0    0    0 
     20160220000032337.ZE.CLAM..HH  123    0    0    0    0    0 22.3    0    0    0    0 
     20160220000032337.ZE.HLC5..HH  128    1    1    1    1    1 22.89    0    0    0    0 
     20160220000032337.AK.BRLK..BH  133    1    1    0    0    1 23.2110    0    0    0    0 
     20160220000032337.ZE.LTUY..HH  135    0   0    0    0    0 23.4    0    0    0    0 
     20160220000032337.AK.BRSE..BH  142    1    1    1    1    0 23.9110    0    0    0    0 
     20160220000032337.ZE.LTUX..HH  144    0    0    0    0    0 24.2    0    0    0    0 
     20160220000032337.ZE.SALA..HH  148    0    0    0    0    0 24.5    0    0    0    0 
     20160220000032337.ZE.SOLD..HH  151    0   0    0    0    0 24.8    0    0    0    0 
     20160220000032337.ZE.NSKI..HH  157    0    0    0    0    0 25.4    0    0    0    0 
     20160220000032337.ZE.WFLS..HH  162    1    1    1    1    1 26  0    0    0    0 
     20160220000032337.AK.CAPN..BH  170    0    0    0    0    0 28.8510    0    0    0    0 
     20160220000032337.ZE.BING..HH  171    0    0    0    0   0 28.95    0    0    0    0 
     20160220000032337.ZE.WFLW..HH  178    1    1    1    1    1 28.5    0    0    0    0 
     20160220000032337.AV.SPCR..BH  181    1    1    0    0    0 28.3830    0    0    0    0 
