     20160215104146974.ZE.HOPE..HH   23    0    0    0    0    0 7.000    0    0    0    0 
     20160215104146974.AK.RC01..BH   26    1    1    1    1    1 8.0220    0    0    0    0 
     20160215104146974.AK.FIRE..BH   29    1    1    1    1    1 8.5540    0    0    0    0 
     20160215104146974.ZE.MPEN..HH   32    0    0    0    0   0 0.0000    0    0    0    0 
     20160215104146974.ZE.WHIP..HH   35    0    0    0    0    0 9.00    0    0    0    0 
      20160215104146974.AK.SLK..BH   45    0    0    0    0    0 9.5650    0    0    0    0 
     20160215104146974.ZE.GOOS..HH   56    1    1    1    1    0 10.91    0    0    0    0 
     20160215104146974.ZE.BING..HH   57    0    0    0    0    0 11.0    0    0    0    0 
     20160215104146974.AK.CAPN..BH   64    0    0    0    0    0 12.3540    0    0    0    0 
     20160215104146974.ZE.NSKI..HH   74    0    0    0    0    0 13.5    0    0    0    0 
     20160215104146974.ZE.SOLD..HH   76    0    0    0    0    0 13.68    0    0    0    0 
     20160215104146974.ZE.CONG..HH   77    0    0    0    0    0 13.8    0    0    0    0 
      20160215104146974.AT.PMR..BH   90    1    1    1    1    1 14.3880    0    0    0    0 
      20160215104146974.AK.PWL..BH   91    1    1    1    1    1 14.8940    0    0    0    0 
      20160215104146974.AK.SWD..BH   94    0    0    0    0    0 14.7340    0    0    0    0 
     20160215104146974.ZE.SALA..HH   94    0    0    0   0    0 14.7340    0    0    0    0 
     20160215104146974.ZE.LTUX..HH   95    0    0    0    0    0 14.850    0    0    0    0 
     20160215104146974.ZE.LTUY..HH   97    0   0  0    0    0 15.00    0    0    0    0 
      20160215104146974.AK.KNK..BH  101    0    0    0    0    0 16.4710    0    0    0    0 
     20160215104146974.ZE.CLAM..HH  106    0    0    0    0    0 16.80    0    0    0    0 
     20160215104146974.ZE.JUDD..HH  111    1    1    1   1    1 17.2    0    0    0    0 
     20160215104146974.ZE.KALN..HH  112    0    0    0    0    0 17.3    0    0    0    0 
      20160215104146974.AK.GHO..BH  113    0   0    0    0    0 17.5670    0    0    0    0 
     20160215104146974.AV.SPCG..BH  117    1    1    0    0    0 17.5580    0    0    0    0 
     20160215104146974.AV.SPCN..BH  123    0    0    0    0    0 17.9860    0    0    0    0 
     20160215104146974.AV.SPCR..BH  123    1    1    0    0    0 17.9860    0    0    0    0 
     20160215104146974.ZE.KALS..HH  128    0   0    0    0    0 0.0000    0    0    0    0 
     20160215104146974.ZE.NNIL..HH  131    0    0    0    0    0 19.190    0    0    0    0 
     20160215104146974.AV.SPBG..BH  134  0    0    0   0    0 19.5660    0    0    0    0 
      20160215104146974.AK.SAW..BH  135    1    1    1    1    1 20.1540    0    0    0    0 
     20160215104146974.AK.BRSE..BH  135    1    1    1    1    1 19.9340    0    0    0    0 
     20160215104146974.AK.BRLK..BH  137    1    1    1    1    0 20.1740    0    0    0    0 
     20160215104146974.AV.RDDF..BH  150    1    1    0    0    0 21.3690    0    0    0    0 
     20160215104146974.AV.SPNN..BH  154    1    1    0    0    0 22.4660    0    0    0    0 
      20160215104146974.AK.GLI..BH  158    1    1    1    1    1 22.2940    0    0    0    0 
      20160215104146974.AV.NCT..BH  164    1    1    0   0    0 23.1260    0    0    0    0 
      20160215104146974.AK.HOM..BH  166    0    0    0    0    0 23.8290    0    0    0    0 
      20160215104146974.AK.CNP..BH  168    1    1    1    1    1 23.9730    0    0    0    0 
      20160215104146974.AK.CUT..BH  168    0    0    1    1    1 23.7860    0    0    0    0 
      20160215104146974.AK.SCM..BH  177    0   0    1    1    1 25.6340    0    0    0    0 
     20160215104146974.ZE.HLC3..HH  181    1    1    1    1    1 25.850    0    0    0    0 
      20160215104146974.AK.FID..BH  187    0    0    0    0    0 26.0430    0    0    0    0 
     20160215104146974.AV.ILSW..BH  200    0    0    0    0    0 28.0140    0    0    0    0 
     20160215104146974.ZE.HLC5..HH  220    0    0    0    0    0 28.0140    0    0    0    0 
     20160215104146974.AK.WAT6..BH  222    0    0    0    0    0 30.7140    0    0    0    0 
     20160215104146974.AK.WAT7..BH  224    0    0    1    1    1 30.9540    0    0    0    0 
      20160215104146974.AK.KLU..BH  229    1    1    1    1    1 31.8540    0    0    0    0 
      20160215104146974.AK.DIV..BH  230    1    1    1    1    1 31.7340    0    0    0    0 
     20160215104146974.AK.EYAK..BH  236    0    0    1    1    1 31.7540    0    0    0    0 
     20160215104146974.AK.PPLA..BH  250    0    0    1    1    1 34.5140    0    0    0    0 
     20160215104146974.AV.AU22..BH  252    0    0    0    0    0 34.7780    0    0    0    0 
      20160215104146974.AV.AUQ..BH  256    0   0    0    0    0 35.4260    0    0    0    0 
     20160215104146974.AV.AUSS..BH  256    0    0    0    0    0 35.5060    0    0    0    0 
     20160215104146974.AV.AUJA..BH  257    0    0   0    0    0 35.550    0    0    0    0 
     20160215104146974.AV.AUWS..BH  257    0    0    0    0    0 35.5880    0    0    0    0 
     20160215104146974.ZE.WFLS..HH  258    1    1    1    1    1 35.5260    0    0    0    0 
     20160215104146974.AV.AUSB..BH  258    0    0    0    0    0 35.5260    0    0    0    0 
      20160215104146974.AK.SGA..BH  265    0   0    0    0    0 35.2320    0    0    0    0 
     20160215104146974.ZE.WFLW..HH  278    0    0    0    0    0 38.0    0    0    0    0 
      20160215104146974.AK.DHY..BH  279    0    0   1    1    0 38.1340    0    0    0    0 
      20160215104146974.AK.TRF..BH  285    0    0   1    1    1 38.3760    0    0    0    0 
      20160215104146974.AK.RND..BH  286    0    0    1   1   1 38.6530    0    0    0    0 
     20160215104146974.AK.GOAT..BH  290    0    0    1    1    1 38.5740    0    0    0    0 
      20160215104146974.AK.BMR..BH  293    0    0    1    1    1 38.8740    0    0    0    0 
      20160215104146974.AK.KTH..BH  299    0    0    1    1    1 40.4160    0    0    0    0 
     20160215104146974.AK.CAST..BH  301    0    0    0    0    0 40.60    0    0    0    0 
      20160215104146974.AK.MCK..BH  320    0    0    1    1    1 43.5940    0    0    0    0 
      20160215104146974.AK.HMT..BH  321    0    0    0    0    0 41.5740    0    0    0    0 
      20160215104146974.AK.KAI..BH  326    0    0    0    0    0 41.9630    0    0    0    0 
      20160215104146974.AK.PAX..BH  332    0    0    1    1    1 45.3540    0    0    0    0 
      20160215104146974.AK.GLB..BH  339    0    0    1   1    1 45.1340    0    0    0    0 
     20160215104146974.AK.NICH..BH  339    0    0    0    0    0 43.7740    0    0    0    0 
     20160215104146974.AK.BERG..BH  350    0    0    0    0   0 45.0740    0    0    0    0 
     20160215104146974.AK.CHUM..BH  353    0    0    1    1    1 46.6940    0    0    0    0 
     20160215104146974.AK.SUCK..BH  355    0    0    0    0    0 0.0000    0    0    0    0 
     20160215104146974.AK.VRDI..BH  356    0    0    1    1    1 46.9940    0    0    0    0 
     20160215104146974.AK.BPAW..BH  360    0    0    1    1    1 47.9000    0    0    0    0 
      20160215104146974.AK.BWN..BH  367    0    0    1   1    1 49.7830    0    0    0    0 
     20160215104146974.AK.KHIT..BH  373    0    0    1    1   1 48.1730    0    0    0    0 
     20160215104146974.AK.GRIN..BH  373    0    0    0    0    0 48.0340    0    0    0    0 
   20160215104146974.II.KDAK.00.BH  377    0    0    0    0    0 48.6590    0    0    0    0 
   20160215104146974.II.KDAK.10.BH  377    0    0    0    0    0 48.6590    0    0    0    0 
     20160215104146974.AK.BGLC..BH  379    0    0    0    0    0 0.0000    0    0    0    0 
      20160215104146974.AT.TTA..BH  388    0    0    0    0    0 50.5460    0    0    0    0 
      20160215104146974.AK.WAX..BH  394    0    0    0    0    0 51.0310    0    0    0    0 
