20140925175117606.AK.SKN..BH/1   15    0   0    0    0    0  14.14    0    0    0    0
20140925175117606.AV.SPCG..BH/-1   74    0    0    0    0    0  17.02    0    0    0    0
20140925175117606.AK.SSN..BH/1   78    0    0    0    0    0  18.28    0    0    0    0
20140925175117606.AV.SPNN..BH/-1   80    0    0    0    0    0  17.85    0    0    0    0
20140925175117606.AV.SPBG..BH/-1   82    0    0    0    0    0  17.97    0    0    0    0
20140925175117606.AV.SPCN..BH/-1   83    0    0    0    0    0  17.93    0    0    0    0
20140925175117606.AV.SPCR..BH/-1   86    0    0    1    1    0  17.89    0    0    0    0
20140925175117606.AK.PPLA..BH/-1  108    0    0    1    1    1  20.18    0    0    0    0
20140925175117606.AK.CAPN..BH/-1  136    0    0    1    1    1  24.37    0    0    0    0
20140925175117606.AK.RC01..BH/1  146    0    0    0    0    0  23.81    0    0    0    0
20140925175117606.AT.PMR..BH/1  147    0    0    1    1    1  23.33    0    0    0    0
20140925175117606.AK.GHO..BH/1  153    0    0    0    0   0  24.20    0    0    0    0
20140925175117606.AV.RDDF..BH/-1  158    0    0    0    0    0  25.56    0    0    0    0
20140925175117606.AV.RDJH..BH  160    0    0    0    0    0   25.75    0    0    0    0
20140925175117606.AV.NCT..BH/-1  165    0    0    0    0    0 26.13    0    0    0    0
20140925175117606.AV.RDWB..BH/-1  172    0    0    1    1    1  27.01    0    0    0    0
20140925175117606.AV.RDSO..BH  173    0    0    1    1    1   27.081    0    0    0    0
20140925175117606.AV.RED..BH  178    0    0    1    1    1   27.15    0    0    0    0
20140925175117606.AK.SLK..BH/-1  181    0    0    1    1    1  27.20    0    0    0    0
20140925175117606.AK.WAT7..BH/1  183    0    0    1    1    1  27.80    0    0    0    0
20140925175117606.AK.SAW..BH/1  184    0    0    1    1    1  27.40    0    0    0    0
20140925175117606.AK.KTH..BH/-1  185    0    0    1    1    1  28.04    0    0    0    0
20140925175117606.AK.TRF..BH/-1  185    0    0    1    1    1  28.30    0    0    0    0
20140925175117606.AK.KNK..BH/1  187    0    0    0    0    0  27.68    0    0    0    0
20140925175117606.AK.WAT3..HH/1  189    0    0    1    1    1  28.37    0    0    0    0
20140925175117606.AK.WAT1..HH/1  196    0   0    1    1    1  29.08    0    0    0    0
