       IL31_    0   0 0 0 0 0    0    0    0    0    0
       SPCR_    0    0 0 0 0 0   0    0    0    0    0
      RND_AK   70    1    1    1    1    1    0    0    0    0    0
      TRF_AK   78    1    1    1    1    1    0    0    0    0    0
      MCK_AK  102    1    1    1    1    1    0    0    0    0    0
      KTH_AK  106   0 0 0 0 0   0    0    0    0    0
      DHY_AK  111    1    1    1    1    1    0    0    0    0    0
      SAW_AK  131    1    1    1    1    1    0    0    0    0    0
      SKN_AK  143    1    1    0 0 0    0    0    0    0    0
     CAST_AK  144    0 0 0 0 0    0    0    0    0    0
      BWN_AK  148    1    1    1    1    1    0    0    0    0    0
     BPAW_AK  158    1    1    1    1    1    0    0    0    0    0
      SCM_AK  160    1    1    1    1    1    0    0    0    0    0
      SSN_AK  167    0 0    1    1    1    0    0    0    0    0
     CHUM_AK  182    1    1    1    1    1    0    0    0    0    0
      FIB_AK  191    1    1    1    1    1    0    0    0    0    0
      WRH_AK  194    1    1    1    1    1    0    0    0    0    0
     RC01_AK  197    1    1    1    1    1    0    0    0    0    0
     PS10_PS  199    1    1    1    1    1    0    0    0    0    0
      PAX_AK  206    1    1    1    1    1    0    0    0    0    0
      HDA_AK  215    1    1    1    1    1    0    0    0    0    0
      CCB_AK  217    1    1    1    1    1    0    0    0    0    0
     SPCG_AV  218    1    1    1    1    1    0    0    0    0    0
     PS09_PS  222    1    1    1    1    1    0    0    0    0    0
     PS11_PS  225    1    1    1    1    1    0    0    0    0    0
      PWL_AK  230    1    1    1    1    1    0    0    0    0    0
     PS08_PS  231    1    1    1    1    1    0    0    0    0    0
     SPBG_AV  232    1    1    1    1    1    0    0    0    0    0
     COLA_IU  240    1    1    1    1    1    0    0    0    0    0
      KLU_AK  240    1    1    1    1    1    0    0    0    0    0
      MDM_AK  243    1    1    1    1    1    0    0    0    0    0
     ILBB_XM  250    0 0 0 0 0   0    0    0    0    0
      MLY_AK  250    1    1    1    1    1    0    0    0    0    0
      GLI_AK  254    1    1    1    1    1    0    0    0    0    0
      VMT_PS  257    1    1    1    1    1    0    0    0    0    0
      DIV_AK  274    1    1    1    1    1    0    0    0    0    0
     PS12_PS  274    1    1    1    1    1    0    0    0    0    0
     PS07_PS  281    0 0 0 0 0  0    0    0    0    0
      FID_AK  282    1    1    1    1    1    0    0    0    0    0
      DOT_AK  287    1    1    1    1    1    0    0    0    0    0
      SWD_AK  306    1    1    1    1    1    0    0    0    0    0
      HIN_AK  316    1    1    1    1    1    0    0    0    0    0
     RDWB_AV  317    1    1    1    1    1    0    0    0    0    0
     EYAK_AK  324    1    1    1    1    1    0    0    0    0    0
      TTA_AT  331    1    1    1    1    1    0    0    0    0    0
      BMR_AK  332    1    1    1    1    1    0    0    0    0    0
     PS06_PS  335    1    1    1    1    1    0    0    0    0    0
      SGA_AK  344    1    1    1    1    1    0    0    0    0    0
     BRLK_AK  353    1    1    1    1    1    0    0    0    0    0
     GOAT_AK  357    1    1    1    1    1    0    0    0    0    0
     VRDI_AK  365    1    1    1    1    1    0    0    0    0    0
      HOM_AK  374    1    1    1    1    1    0    0    0    0    0
     SVW2_AT  374    1    1    1    1    1    0    0    0    0    0
      RAG_AK  375    1    1    1    1    1    0    0    0    0    0
     MCAR_AK  376    1    1    0 0    1    0    0    0    0    0
      CNP_AK  382    1    1    0 0 0    0    0    0    0    0
      CRQ_AK  411    1    1    0 0 0    0    0    0    0    0
     BERG_AK  412    1    1    1    1    1    0    0    0    0    0
     PTPK_AK  412    1    1    0 0 0    0    0    0    0    0
     NICH_AK  414    1    1    1    1    1    0    0    0    0    0
      MID_AT  418    1    1    0 0 0    0    0    0    0    0
      TGL_AK  422    1    1    0 0 0    0    0    0    0    0
     KHIT_AK  426    1    1    0 0 0    0    0    0    0    0
      BAL_AK  427    1    1    0 0 0  0    0    0    0    0
     KIAG_AK  433    1    1    0 0 0    0    0    0    0    0
     SUCK_AK  435    1    1    1    1    1    0    0    0    0    0
     GRIN_AK  436    1    1    1    1    1    0    0    0    0    0
      AUL_AV  441    1    1    1    1    1    0    0    0    0    0
     PS05_PS  445    1    1    1    1    1    0    0    0    0    0
     BGLC_AK  450    1    1    1    1    1    0    0    0    0    0
     ISLE_AK  454    1    1    0 0 0   0    0    0    0    0
     BARN_AK  457    1    1    0 0 0    0    0    0    0    0
     BARK_AK  461    1    1    0 0 0    0    0    0    0    0
      FYU_AK  461    1    1    1    1    1    0    0    0    0    0
     KULT_AK  463    1    1    1    1    1    0    0    0    0    0
     EGAK_US  464    1    1    1    1    1    0    0    0    0    0
     GRNC_AK  472    1    1    0 0 0    0    0    0    0    0
     BAGL_AK  472    1    1    0 0 0    0    0    0    0    0
      CTG_AK  478    1    1    0 0 0   0    0    0    0    0
     COLD_AK  489    1    1    1    1    1    0    0    0    0    0
