       IL31_    0    0 0 0 0 0    0    0    0    0    0
       SPCR_    0    0 0 0 0 0    0    0    0    0    0
      KTH_AK    3    0 0 0 0 0    0    0    0    0    0
      TRF_AK   31   0 0 0 0 0    0    0    0    0    0
     CAST_AK   62    1    1    1    1    1    11.5    0    0    0    0
     BPAW_AK   63    1    1    1    1    1    12.5    0    0    0    0
     CHUM_AK   81    1    1    1    1    1    15.2    0    0    0    0
     PPLA_AK   98    1    1    1    1    1    0    0    0    0    0
      MCK_AK   98    1    1    1    1    1    17.0    0    0    0    0
      RND_AK  101    1    1    1    1    1    17.5    0    0    0    0
      MLY_AK  166    1    1    1    1    1    27    0    0    0    0
      WRH_AK  171    1    1    1    1    1    0    0    0    0    0
      DHY_AK  183    0 0    1    1    1    0    0    0    0    0
      CCB_AK  194    1    1    1    1    1    0    0    0    0    0
      MDM_AK  204    1    1    1    1    1    0    0    0    0    0
     COLA_IU  208    1    1    1    1    1    0    0    0    0    0
      HDA_AK  215    1    1    1    1    1    0    0    0    0    0
     PS08_PS  227    1    1    1    1    1    0    0    0    0    0
      SAW_AK  233    1    1    1    1    1    0    0    0    0    0
     PS07_PS  233    0 0 0 0 0   0    0    0    0    0
      PMR_AT  235    0 0 0 0 0    0    0    0    0    0
     ILBB_XM  237    0 0 0 0 0   0    0    0    0    0
     PS10_PS  254    0 0 0 0 0   0    0    0    0    0
     PS09_PS  256    1    1    1    1    1    0    0    0    0    0
     SPCG_AV  258    1    1    1    1    1    0    0    0    0    0
     SPCP_AV  262    1    1    1    1    1    0    0    0    0    0
      SCM_AK  263    1    1    1    1    1    0    0    0    0    0
     PS06_PS  264    1    1    1    1    1    0    0    0    0    0
     SPBG_AV  266    0 0 0 0 0    0    0    0    0    0
      FIB_AK  267    1    1    1    1    1    0    0    0    0    0
      TTA_AT  267    1    1    1    1    1    0    0    0    0    0
      PAX_AK  279    1    1    1    1    1    0    0    0    0    0
     RC01_AK  279    1    1    0 0    1    0    0    0    0    0
     PS11_PS  320    1    1    1    1    1    0    0    0    0    0
      PWL_AK  327    1    1    1    1    1    0    0    0    0    0
      DOT_AK  338    1    1    1    1    1    0    0    0    0    0
      KLU_AK  342    1    1    1    1    1    0    0    0    0    0
     RDDF_AV  342    1    1    1    1    1    0    0    0    0    0
     RDJH_AV  344    0 0 0 0 0    0    0    0    0    0
      VMT_PS  360    1    1    1    1    1    0    0    0    0    0
     PS05_PS  365    1    1    0 0 0   0    0    0    0    0
     MENT_AT  365    1    1    0 0    0    0    0    0    0    0
     SVW2_AT  366    0 0    0 0 0    0    0    0    0    0
     PS12_PS  374    1    1    1    1    1    0    0    0    0    0
      DIV_AK  376    1    1    1    1    1    0    0    0    0    0
      FID_AK  384    1    1    1    1    1    0    0    0    0    0
      SWD_AK  390    1    1    1    1    1    0    0    0    0    0
     COLD_AK  412    1    1    0 0    1    0    0    0    0    0
     BRLK_AK  422    1    1    1    1    1    0    0    0    0    0
     EYAK_AK  427    1    1    1    1    1    0    0    0    0    0
      BMR_AK  433    1    1    0 0   1    0    0    0    0    0
      HOM_AK  435    1    1    1    1    1    0    0    0    0    0
      CNP_AK  448    1    1    1    1    1    0    0    0    0    0
     GOAT_AK  460    0 0    1    1    0    0    0    0    0    0
     VRDI_AK  462    1    1    1    1    1    0    0    0    0    0
      AUL_AV  483    1    1    1    1    1    0    0    0    0    0
     EGAK_US  492    1    1    1    1    1    0    0    0    0    0
