       IL31_    0    0 0 0 0 0   0    0    0    0    0
       SPCR_    0    0 0 0 0 0    0    0    0    0    0
      RND_AK   33    1    1    1    1    1    0    0    0    0    0
      DHY_AK   64    1    1    0 0  1    0    0    0    0    0
      MCK_AK   69    1    1    1    1    1    0    0    0    0    0
      TRF_AK   91    1    1    1    1    1    0    0    0    0    0
      BWN_AK  121    1    1    1    1    1    0    0    0    0    0
      KTH_AK  124    1    1    1    1    1    0    0    0    0    0
     PS10_PS  147    1    1    1    1    1    0    0    0    0    0
      SAW_AK  148    1    1    1    1    1    0    0    0    0    0
      WRH_AK  152    1    1    1    1    1    0    0    0    0    0
     BPAW_AK  159    1    1    1    1    1    0    0    0    0    0
      SCM_AK  159    1    1    1    1    1    0    0    0    0    0
      PAX_AK  161    1    1    1    1    1    0    0    0    0    0
      HDA_AK  165    1    1    0 0 0    0    0    0    0    0
     PS09_PS  168    0 0    0 0    0    0    0    0    0    0
      PMR_AT  173    1    1    1    1    1    0    0     0    0    0
      CCB_AK  174    1    1    1    1    1    0    0    0    0    0
     CAST_AK  176    1    1    1    1    1    0    0    0    0    0
     PS08_PS  181    1    1    1    1    1    0    0    0    0    0
     PPLA_AK  182    1    1    1    1    1    0    0    0    0    0
      SKN_AK  197    0 0    0 0 0   0    0    0    0    0
     COLA_IU  198    1    1    1    1    1    0    0    0    0    0
     PS11_PS  200    1    1    1    1    1    0    0    0    0    0
     CHUM_AK  202    1    1    0 0 0    0    0    0    0    0
     ILBB_XM  202    0 0 0 0 0    0    0    0    0    0
      MDM_AK  205    1    1    1    1    1    0    0    0    0    0
      SSN_AK  216    0 0   1    1    1    0    0    0    0    0
      KLU_AK  230    1    1    1    1    1    0    0    0    0    0
      FIB_AK  233    0 0   0 0 0    0    0    0    0    0
     RC01_AK  235    1    1    1    1    1    0    0    0    0    0
      DOT_AK  235    1    1    0 0 0    0    0    0    0    0
      MLY_AK  236    1    1    1    1    1    0    0    0    0    0
     PS07_PS  244    0 0 0 0 0    0    0    0    0    0
      PWL_AK  254    1    1    1    1    1    0    0    0    0    0
      VMT_PS  257    1    1    1    1    1    0    0    0    0    0
     PS12_PS  258    1    1    1    1    1    0    0    0    0    0
      DIV_AK  268    1    1    1    1    1    0    0    0    0    0
     SPCG_AV  270    0 0   0 0 0    0    0    0    0    0
     SPCP_AV  277    0 0 0 0 0   0    0    0    0    0
     SPCN_AV  282    0 0 0 0 0   0    0    0    0    0
     SPBG_AV  285    0 0 0 0 0    0    0    0    0    0
     PS06_PS  308    0 0 0 0 0   0    0    0    0    0
      BMR_AK  320    1    1    1    1    1    0    0    0    0    0
      HIN_AK  325    0 0 0 0 0    0    0    0    0    0
     EYAK_AK  325    1    1    1    1    1    0    0    0    0    0
      SWD_AK  340    0 0    1    1    1    0    0    0    0    0
      SGA_AK  341    0 0 0 0 0    0    0    0    0    0
     VRDI_AK  343    0 0 0 0 0    0    0    0    0    0
     MCAR_AK  350    0 0 0 0 0   0    0    0    0    0
     GOAT_AK  350    0 0    0 0 0   0    0    0    0    0
     RDDF_AV  354    0 0 0 0 0    0    0    0    0    0
     RDJH_AV  358    0 0 0 0 0    0    0    0    0    0
     RDWB_AV  369    0 0 0 0 0    0    0    0    0    0
      RAG_AK  370   0 0 0 0 0    0    0    0    0    0
      TTA_AT  374    0 0 0 0 0    0    0    0    0    0
     PTPK_AK  387    0 0 1 1 1    0    0    0    0    0
     BRLK_AK  396    0 0   1    1    1    0    0    0    0    0
      BAL_AK  403    0 0   1    1    1    0    0    0    0    0
     NICH_AK  406    0 0    0 0 0    0    0    0    0    0
     EGAK_US  409    1    1    1    1    1    0    0    0    0    0
     KIAG_AK  410    0 0  0 0 0  0    0    0    0    0
     KHIT_AK  412    0 0    1    1    1    0    0    0    0    0
      FYU_AK  415   0 0   1    1    1    0    0    0    0    0
      HOM_AK  419    0 0   0 0 0  0    0    0    0    0
     PS05_PS  422    1    1    1    1    1    0    0    0    0    0
     GRIN_AK  424    0 0    0 0 0    0    0    0    0    0
      CNP_AK  425    0 0    0 0 0    0    0    0    0    0
     SUCK_AK  427    0 0    0 0 0    0    0    0    0    0
     SVW2_AT  429    0 0 0 0 0    0    0    0    0    0
      MID_AT  430    0 0 0 0 0    0    0    0    0    0
     BARN_AK  431    0 0   1    1    1    0    0    0    0    0
     ISLE_AK  434    0 0   0 0 0   0    0    0    0    0
     BGLC_AK  439    0 0 0 0 0    0    0    0    0    0
     KULT_AK  448    0 0 0 0 0   0    0    0    0    0
      CTG_AK  451    0 0    0 0 0    0    0    0    0    0
     BAGL_AK  453    0 0 0 0 0   0    0    0    0    0
     COLD_AK  463    1    1    1    1    1    0    0    0    0    0
     
